date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus,exeuus
20070620,1.1823,1.9175,1.0646,7.6180,5.5435,7.8141,40.59,123.60,927.60,3.4270,10.779,1.3111,5.9881,1.5359,7.1010,110.900,6.8968,1.2374,33.050,32.210,0.5016,2.145,0.7448
20070621,1.1809,1.9190,1.0727,7.6208,5.5548,7.8123,40.59,123.68,926.60,3.4525,10.818,1.3122,5.9697,1.5356,7.1550,110.950,6.9052,1.2404,32.930,32.200,0.5019,2.145,0.7463
20070622,1.1790,1.9230,1.0676,7.6220,5.5364,7.8151,40.55,124.09,927.90,3.4510,10.795,1.3038,5.9397,1.5385,7.1250,110.950,6.8791,1.2316,32.750,32.180,0.5006,2.145,0.7442
20070625,1.1792,1.9362,1.0712,7.6187,5.5295,7.8122,40.73,123.84,926.20,3.4630,10.815,1.3050,5.9476,1.5365,7.1455,110.970,6.8768,1.2305,32.740,32.150,0.5010,2.145,0.7435
20070626,1.1801,1.9430,1.0692,7.6178,5.5235,7.8126,40.90,123.49,926.10,3.4740,10.835,1.3041,5.9522,1.5376,7.1708,111.180,6.8845,1.2284,32.770,31.980,0.5001,2.145,0.7425
20070627,1.1940,1.9500,1.0716,7.6210,5.5400,7.8147,40.88,122.52,927.40,3.4810,10.867,1.3177,5.9250,1.5380,7.1800,111.400,6.8910,1.2291,32.800,31.550,0.5009,2.145,0.7444
20070628,1.1819,1.9239,1.0626,7.6198,5.5249,7.8165,40.80,123.01,926.60,3.4650,10.786,1.2999,5.8985,1.5333,7.0790,111.350,6.8555,1.2286,32.820,31.650,0.4995,2.145,0.7426
20070629,1.1777,1.9301,1.0634,7.6120,5.5040,7.8184,40.58,123.39,922.60,3.4500,10.790,1.2937,5.8942,1.5300,7.0440,111.350,6.8455,1.2240,32.830,31.680,0.4984,2.145,0.7396
20070702,1.1633,1.9160,1.0553,7.6055,5.4607,7.8165,40.42,122.32,921.30,3.4320,10.771,1.2771,5.8130,1.5230,6.9661,111.350,6.7934,1.2112,32.770,31.650,0.4960,2.145,0.7338
20070703,1.1705,1.9142,1.0593,7.5948,5.4656,7.8129,40.41,122.40,917.70,3.4440,10.768,1.2798,5.8183,1.5228,6.9680,111.300,6.7678,1.2152,32.790,31.700,0.4958,2.145,0.7345
20070704,,,,,,,,,,,,,,,6.9680,,,,,,,,
20070705,1.1681,1.9134,1.0567,7.6000,5.4729,7.8173,40.34,122.82,921.70,3.4450,10.793,1.2773,5.8300,1.5211,7.0200,111.550,6.7394,1.2178,32.790,31.060,0.4972,2.145,0.7357
20070706,1.1670,1.9015,1.0478,7.6000,5.4589,7.8175,40.36,123.27,919.40,3.4470,10.781,1.2783,5.8054,1.5195,6.9925,111.560,6.7316,1.2181,32.840,31.280,0.4970,2.145,0.7339
20070709,1.1621,1.8980,1.0479,7.6055,5.4599,7.8148,40.37,123.34,920.90,3.4380,10.756,1.2806,5.8073,1.5203,6.9630,111.500,6.7468,1.2170,32.790,31.600,0.4959,2.145,0.7341
20070710,1.1598,1.8910,1.0520,7.5855,5.4242,7.8158,40.30,122.19,919.60,3.4375,10.780,1.2830,5.8096,1.5163,6.9865,111.570,6.6919,1.2074,32.780,31.260,0.4939,2.145,0.7292
20070711,1.1609,1.8890,1.0557,7.5660,5.4071,7.8160,40.31,122.13,919.10,3.4490,10.825,1.2832,5.7906,1.5152,7.0300,111.680,6.6634,1.2044,32.780,30.520,0.4921,2.145,0.7269
20070712,1.1577,1.8758,1.0467,7.5690,5.4015,7.8165,40.28,122.50,918.40,3.4485,10.781,1.2789,5.7380,1.5155,6.9705,111.730,6.6416,1.2033,32.790,30.900,0.4929,2.145,0.7259
20070713,1.1510,1.8713,1.0476,7.5710,5.3951,7.8194,40.26,121.99,916.40,3.4380,10.765,1.2724,5.7368,1.5157,6.9790,111.750,6.6331,1.2019,32.800,30.420,0.4915,2.145,0.7253
20070716,1.1465,1.8694,1.0430,7.5660,5.3964,7.8202,40.22,121.90,917.90,3.4400,10.771,1.2623,5.7263,1.5169,6.9600,111.700,6.6370,1.2018,32.840,29.850,0.4908,2.145,0.7254
20070717,1.1452,1.8639,1.0435,7.5651,5.3982,7.8202,40.23,122.36,917.90,3.4420,10.760,1.2642,5.7247,1.5179,6.9664,111.800,6.6519,1.2030,32.830,30.050,0.4889,2.145,0.7256
20070718,1.1392,1.8573,1.0435,7.5655,5.3872,7.8201,40.23,121.83,916.20,3.4410,10.751,1.2594,5.7205,1.5167,6.9680,111.750,6.6468,1.1997,32.830,30.190,0.4870,2.145,0.7242
20070719,1.1369,1.8538,1.0425,7.5580,5.3873,7.8209,40.26,122.06,915.70,3.4310,10.728,1.2621,5.7276,1.5123,6.8693,111.770,6.6413,1.2023,32.820,30.060,0.4880,2.145,0.7241
20070720,1.1369,1.8619,1.0440,7.5727,5.3780,7.8199,40.18,121.15,914.70,3.4215,10.797,1.2555,5.7160,1.5115,6.8830,111.750,6.6263,1.1998,32.790,29.700,0.4862,2.145,0.7230
20070723,1.1319,1.8413,1.0450,7.5652,5.3830,7.8202,40.12,121.31,914.90,3.4080,10.757,1.2441,5.7244,1.5076,6.8075,111.750,6.6526,1.2054,32.780,29.280,0.4858,2.145,0.7237
20070724,1.1311,1.8490,1.0372,7.5660,5.3806,7.8218,40.15,120.57,913.80,3.4020,10.790,1.2362,5.7427,1.5046,6.8330,111.760,6.6570,1.2050,32.790,29.500,0.4848,2.145,0.7234
20070725,1.1328,1.8705,1.0423,7.5596,5.4258,7.8240,40.24,120.33,913.60,3.4295,10.868,1.2450,5.8038,1.5108,6.8980,111.750,6.7223,1.2140,32.800,30.080,0.4875,2.145,0.7293
20070726,1.1390,1.8953,1.0504,7.5680,5.4194,7.8237,40.24,119.14,917.90,3.4550,10.945,1.2642,5.8166,1.5146,7.0250,111.780,6.7333,1.2068,32.830,29.500,0.4881,2.145,0.7283
20070727,1.1682,1.9170,1.0590,7.5640,5.4519,7.8242,40.38,118.56,921.40,3.4665,11.011,1.3067,5.8858,1.5153,7.1120,111.780,6.7417,1.2073,32.880,29.750,0.4929,2.145,0.7328
20070730,1.1752,1.8865,1.0689,7.5700,5.4375,7.8246,40.27,118.41,923.00,3.4610,10.979,1.3115,5.8483,1.5133,7.1475,111.770,6.7249,1.2015,32.800,29.800,0.4941,2.145,0.7309
20070731,1.1636,1.8690,1.0656,7.5720,5.4260,7.8264,40.18,119.13,919.00,3.4570,10.931,1.2962,5.8086,1.5157,7.0880,111.770,6.7147,1.2021,32.880,29.970,0.4911,2.145,0.7293
20070801,1.1714,1.8810,1.0565,7.5670,5.4381,7.8285,40.25,118.71,924.90,3.4620,10.961,1.3116,5.8268,1.5200,7.1225,111.750,6.7607,1.2013,32.900,29.820,0.4924,2.145,0.7309
20070802,1.1635,1.8692,1.0528,7.5733,5.4349,7.8277,40.36,119.35,922.60,3.4590,10.933,1.2992,5.8024,1.5174,7.0950,111.760,6.7344,1.2060,32.860,29.800,0.4915,2.145,0.7303
20070803,1.1665,1.8781,1.0526,7.5670,5.3984,7.8283,40.25,118.43,922.50,3.4635,10.965,1.3084,5.7582,1.5157,7.0805,111.800,6.6979,1.1933,32.910,29.930,0.4896,2.145,0.7254
20070806,1.1666,1.8985,1.0513,7.5608,5.3966,7.8289,40.25,118.04,923.10,3.4650,10.978,1.3116,5.7741,1.5150,7.0720,111.900,6.6950,1.1873,32.900,30.030,0.4928,2.145,0.7252
20070807,1.1705,1.9070,1.0553,7.5700,5.4143,7.8281,40.26,118.48,922.60,3.4685,10.963,1.3139,5.8158,1.5161,7.0700,111.850,6.7270,1.1954,32.910,30.230,0.4950,2.145,0.7274
20070808,1.1604,1.8851,1.0497,7.5748,5.3899,7.8281,40.29,119.76,923.80,3.4505,10.927,1.3016,5.7625,1.5105,7.0225,111.850,6.6954,1.1946,32.940,30.770,0.4910,2.145,0.7242
20070809,1.1707,1.9144,1.0566,7.5663,5.4325,7.8235,40.40,118.69,922.70,3.4705,10.977,1.3196,5.7968,1.5167,7.1370,111.850,6.7548,1.1967,32.920,31.100,0.4933,2.145,0.7299
20070810,1.1827,1.9423,1.0538,7.5698,5.4376,7.8197,40.45,118.00,931.50,3.4810,10.999,1.3401,5.8376,1.5235,7.1725,111.900,6.7744,1.1969,32.940,31.480,0.4946,2.145,0.7307
20070813,1.1862,1.9380,1.0508,7.5835,5.4629,7.8231,40.40,118.47,929.10,3.4725,10.987,1.3510,5.8595,1.5194,7.1550,111.900,6.8409,1.2057,32.950,31.280,0.4969,2.145,0.7340
20070814,1.1927,1.9752,1.0635,7.5780,5.4775,7.8224,40.80,118.21,932.20,3.4785,11.045,1.3689,5.8770,1.5228,7.2670,111.950,6.8653,1.2095,32.990,31.740,0.5000,2.145,0.7363
20070815,1.2132,1.9963,1.0746,7.5850,5.5198,7.8203,40.55,117.19,932.00,3.4890,11.122,1.3968,5.8934,1.5321,7.3725,111.990,6.9495,1.2181,33.010,32.400,0.5019,2.145,0.7419
20070816,1.2723,2.1050,1.0754,7.6181,5.5511,7.8181,41.15,114.03,945.90,3.5200,11.269,1.4756,5.9846,1.5349,7.4985,111.950,6.9980,1.2175,33.080,33.000,0.5043,2.145,0.7462
20070817,1.2679,2.0320,1.0635,7.5960,5.5147,7.8137,41.04,113.81,950.20,3.5130,11.132,1.4514,5.9405,1.5304,7.3850,111.950,6.9111,1.2043,32.840,33.170,0.5043,2.145,0.7412
20070820,1.2492,2.0370,1.0580,7.5850,5.5233,7.8189,40.91,114.49,942.60,3.4925,11.123,1.4372,5.9226,1.5269,7.3950,112.020,6.9417,1.2066,32.890,32.750,0.5043,2.145,0.7425
20070821,1.2500,2.0286,1.0601,7.5940,5.5197,7.8073,41.01,114.42,943.20,3.4960,11.119,1.4364,5.9457,1.5320,7.3700,112.000,6.9626,1.2033,33.040,32.850,0.5047,2.145,0.7417
20070822,1.2433,2.0131,1.0620,7.5937,5.4965,7.8081,40.77,114.95,943.80,3.4750,11.063,1.4273,5.9055,1.5260,7.2425,112.080,6.9261,1.2062,32.990,32.430,0.5021,2.145,0.7388
20070823,1.2294,1.9992,1.0566,7.5867,5.4881,7.8093,41.00,115.81,941.40,3.4770,11.076,1.4110,5.8707,1.5251,7.2775,112.300,6.9147,1.2061,32.970,32.480,0.4991,2.145,0.7375
20070824,1.2133,1.9745,1.0525,7.5670,5.4527,7.8005,40.90,116.12,941.45,3.4845,11.031,1.3922,5.8264,1.5210,7.2300,112.650,6.8671,1.2015,32.980,32.950,0.4975,2.145,0.7329
20070827,1.2066,1.9550,1.0515,7.5604,5.4543,7.8035,40.88,116.05,938.30,3.4810,11.041,1.3924,5.8251,1.5191,7.2200,112.850,6.8675,1.2032,32.990,32.850,0.4967,2.145,0.7329
20070828,1.2185,1.9876,1.0616,7.5535,5.4629,7.7991,41.10,114.70,939.40,3.4950,11.099,1.4221,5.8353,1.5257,7.2700,112.830,6.8894,1.2006,33.020,32.600,0.4984,2.145,0.7339
20070829,1.2210,1.9741,1.0592,7.5490,5.4458,7.8042,40.95,115.52,941.70,3.5015,11.085,1.4231,5.8231,1.5220,7.2070,113.000,6.8584,1.1986,33.010,32.700,0.4955,2.145,0.7313
20070830,1.2220,1.9665,1.0567,7.5420,5.4562,7.7975,41.02,115.81,940.10,3.5030,11.085,1.4196,5.8262,1.5230,7.1290,113.100,6.8724,1.2032,33.060,32.450,0.4960,2.145,0.7327
20070831,1.2259,1.9672,1.0560,7.5462,5.4594,7.7968,40.63,115.83,938.10,3.5015,11.032,1.4235,5.8210,1.5242,7.1620,113.000,6.8822,1.2071,33.020,32.500,0.4959,2.145,0.7331
20070903,1.2259,1.9672,1.0560,7.5462,5.4594,7.7968,40.63,115.83,938.10,3.5015,11.032,1.4235,5.8210,1.5242,7.1620,113.000,6.8822,1.2071,33.020,32.500,0.4959,2.145,0.7331
20070904,1.2129,1.9465,1.0493,7.5510,5.4735,7.7947,40.76,116.21,938.80,3.5084,11.029,1.4312,5.8154,1.5260,7.2060,113.000,6.8946,1.2109,33.030,32.500,0.4973,2.145,0.7350
20070905,1.2129,1.9678,1.0508,7.5540,5.4487,7.7928,40.81,115.15,937.80,3.5070,11.087,1.4493,5.7812,1.5267,7.2500,113.250,6.8662,1.2025,33.050,32.450,0.4945,2.145,0.7316
20070906,1.2085,1.9490,1.0534,7.5330,5.4366,7.7865,40.60,115.33,938.70,3.5018,11.055,1.4457,5.7645,1.5228,7.1876,113.250,6.8188,1.2008,33.050,32.500,0.4940,2.145,0.7301
20070907,1.2108,1.9595,1.0546,7.5370,5.4053,7.7871,40.40,113.57,937.70,3.5115,11.126,1.4516,5.7481,1.5231,7.2385,113.280,6.7865,1.1882,33.040,32.450,0.4930,2.145,0.7261
20070910,1.2139,1.9600,1.0532,7.5235,5.3975,7.7758,40.48,113.43,939.90,3.5100,11.148,1.4413,5.7058,1.5245,7.2375,113.250,6.7768,1.1860,33.060,32.460,0.4929,2.145,0.7250
20070911,1.2034,1.9305,1.0430,7.5220,5.3819,7.7864,40.36,113.97,936.50,3.5070,11.108,1.4253,5.6770,1.5197,7.1825,113.250,6.7414,1.1864,33.080,32.150,0.4922,2.145,0.7227
20070912,1.1903,1.9095,1.0372,7.5210,5.3564,7.7878,40.34,114.24,931.60,3.4890,11.068,1.4006,5.6236,1.5138,7.1405,113.260,6.6684,1.1844,33.060,32.100,0.4923,2.145,0.7192
20070913,1.1912,1.8979,1.0324,7.5110,5.3637,7.7889,40.25,115.37,927.40,3.4770,11.073,1.3945,5.6372,1.5090,7.1280,113.280,6.6660,1.1870,33.080,32.050,0.4931,2.145,0.7202
20070914,1.1884,1.8945,1.0292,7.5170,5.3772,7.7873,40.40,115.31,927.90,3.4750,11.110,1.4035,5.6324,1.5115,7.1600,113.320,6.6960,1.1914,33.080,31.900,0.4983,2.145,0.7221
20070917,1.2008,1.9129,1.0307,7.5190,5.3729,7.7875,40.52,114.93,929.40,3.4875,11.148,1.4196,5.6205,1.5145,7.1975,113.450,6.6935,1.1874,33.080,32.150,0.5020,2.145,0.7215
20070918,1.1957,1.9005,1.0234,7.5220,5.3704,7.7888,40.45,115.75,929.80,3.4830,11.093,1.4086,5.6427,1.5165,7.1825,113.480,6.6884,1.1891,33.100,31.880,0.5007,2.145,0.7210
20070919,1.1689,1.8700,1.0147,7.5135,5.3411,7.7848,39.81,116.21,924.80,3.4375,10.988,1.3646,5.5810,1.5062,7.0750,113.600,6.6251,1.1856,33.080,32.000,0.5004,2.145,0.7168
20070920,1.1573,1.8560,1.0011,7.5055,5.2874,7.7828,39.87,114.18,918.70,3.4370,10.968,1.3464,5.5259,1.5010,7.0300,113.470,6.5347,1.1697,33.060,31.850,0.4967,2.145,0.7096
20070921,1.1561,1.8620,1.0008,7.5000,5.2952,7.7834,39.84,115.60,920.70,3.4430,10.946,1.3486,5.5318,1.5055,6.9810,113.450,6.5284,1.1735,32.950,31.700,0.4949,2.145,0.7104
20070924,1.1535,1.8700,1.0011,7.5075,5.2920,7.7735,39.50,114.92,919.10,3.4260,10.939,1.3423,5.5162,1.4998,6.9650,113.450,6.5133,1.1739,32.920,31.750,0.4945,2.145,0.7099
20070925,1.1506,1.8650,1.0005,7.5140,5.2759,7.7681,39.55,114.48,920.70,3.4375,10.941,1.3528,5.5105,1.5014,6.9875,113.450,6.5151,1.1681,32.950,31.800,0.4958,2.145,0.7078
20070926,1.1430,1.8530,1.0045,7.5160,5.2770,7.7668,39.50,115.66,920.80,3.4255,10.927,1.3432,5.5046,1.4975,6.9330,113.480,6.5350,1.1710,32.930,31.500,0.4961,2.145,0.7079
20070927,1.1395,1.8380,1.0031,7.5135,5.2720,7.7591,39.65,115.76,919.90,3.4125,10.926,1.3371,5.4632,1.4915,6.8900,113.420,6.5211,1.1735,32.920,31.590,0.4942,2.145,0.7073
20070928,1.1293,1.8360,0.9959,7.4928,5.2412,7.7689,39.75,114.97,913.60,3.4050,10.932,1.3214,5.4095,1.4840,6.8808,113.440,6.4745,1.1672,32.670,31.850,0.4905,2.145,0.7033
20071001,1.1197,1.8179,0.9929,7.5158,5.2387,7.7694,39.70,115.91,914.50,3.3960,10.913,1.3051,5.3674,1.4755,6.8650,113.450,6.4470,1.1683,32.560,31.800,0.4893,2.145,0.7028
20071002,1.1305,1.8220,1.0002,7.5093,5.2629,7.7625,39.65,115.83,915.70,3.4040,10.910,1.3144,5.4234,1.4836,6.9091,113.450,6.5023,1.1750,32.580,31.650,0.4898,2.145,0.7061
20071003,1.1259,1.8270,0.9961,7.5000,5.2736,7.7588,39.38,116.74,915.50,3.4060,10.873,1.3154,5.4267,1.4795,6.8906,113.430,6.4982,1.1791,32.570,31.590,0.4909,2.145,0.7075
20071004,1.1257,1.8288,0.9980,7.5098,5.2751,7.7590,39.37,116.59,916.30,3.4095,10.891,1.3240,5.4462,1.4798,6.9120,113.450,6.5118,1.1752,32.580,31.650,0.4904,2.145,0.7078
20071005,1.1114,1.8057,0.9815,7.5098,5.2649,7.7556,39.47,116.83,915.90,3.3925,10.847,1.3111,5.4051,1.4703,6.8226,113.450,6.4713,1.1760,32.600,31.530,0.4893,2.145,0.7065
20071008,1.1114,1.8057,0.9815,7.5098,5.2649,7.7556,39.47,116.83,915.90,3.3925,10.847,1.3111,5.4051,1.4703,6.8226,113.450,6.4713,1.1760,32.600,31.530,0.4893,2.145,0.7065
20071009,1.1142,1.8010,0.9846,7.5095,5.2879,7.7604,38.48,116.98,918.20,3.3975,10.828,1.3120,5.4469,1.4730,6.8600,113.450,6.4976,1.1838,32.590,31.410,0.4919,2.145,0.7096
20071010,1.1121,1.8015,0.9813,7.5075,5.2633,7.7559,39.13,117.17,919.30,3.3700,10.840,1.3092,5.4294,1.4657,6.8540,113.420,6.4517,1.1808,32.590,31.400,0.4894,2.145,0.7064
20071011,1.1058,1.7897,0.9744,7.5080,5.2363,7.7555,39.20,117.71,915.50,3.3530,10.812,1.2923,5.3688,1.4613,6.7250,113.400,6.4025,1.1801,32.570,31.420,0.4916,2.145,0.7028
20071012,1.1060,1.7998,0.9737,7.5090,5.2591,7.7535,39.16,117.50,917.60,3.3635,10.825,1.2895,5.4200,1.4636,6.7551,113.420,6.4243,1.1852,32.580,31.450,0.4916,2.145,0.7058
20071015,1.1096,1.8068,0.9756,7.5130,5.2406,7.7536,39.29,117.37,916.70,3.3740,10.809,1.3067,5.3761,1.4653,6.7855,113.450,6.4107,1.1799,32.600,31.460,0.4897,2.145,0.7034
20071016,1.1287,1.8229,0.9778,7.5116,5.2598,7.7540,39.23,116.61,917.50,3.3830,10.837,1.3416,5.4089,1.4679,6.8800,113.470,6.4607,1.1831,32.600,31.400,0.4920,2.145,0.7060
20071017,1.1183,1.8060,0.9736,7.5156,5.2451,7.7541,39.35,116.62,917.30,3.3740,10.815,1.3266,5.3894,1.4635,6.8050,113.250,6.4460,1.1816,32.610,31.450,0.4905,2.145,0.7038
20071018,1.1177,1.8048,0.9733,7.5148,5.2153,7.7510,39.72,115.64,916.00,3.3660,10.815,1.3284,5.3730,1.4609,6.7955,112.950,6.4132,1.1697,32.600,31.490,0.4888,2.145,0.6997
20071019,1.1192,1.7963,0.9637,7.5080,5.2252,7.7504,39.60,115.15,915.50,3.3630,10.795,1.3300,5.3694,1.4618,6.7975,112.650,6.4280,1.1718,32.570,31.480,0.4882,2.145,0.7011
20071022,1.1383,1.8187,0.9811,7.5075,5.2727,7.7504,39.72,114.07,916.80,3.3865,10.838,1.3493,5.4738,1.4665,6.8400,112.600,6.5156,1.1777,32.570,31.460,0.4931,2.145,0.7073
20071023,1.1182,1.7970,0.9673,7.5020,5.2318,7.7506,39.48,114.65,918.00,3.3725,10.829,1.3287,5.4070,1.4644,6.7185,112.450,6.4515,1.1727,32.580,31.490,0.4879,2.145,0.7019
20071024,1.1115,1.8033,0.9710,7.4925,5.2351,7.7509,39.49,113.94,917.50,3.3700,10.843,1.3310,5.4539,1.4618,6.6610,112.420,6.4792,1.1726,32.570,31.500,0.4880,2.145,0.7024
20071025,1.1039,1.7931,0.9673,7.4800,5.2114,7.7502,39.35,114.09,915.00,3.3535,10.839,1.3144,5.4110,1.4557,6.5811,112.460,6.4345,1.1671,32.480,31.500,0.4882,2.145,0.6993
20071026,1.0913,1.7779,0.9619,7.4976,5.1800,7.7504,39.30,114.01,908.90,3.3410,10.762,1.3074,5.3603,1.4527,6.4880,112.000,6.3817,1.1627,32.460,31.700,0.4875,2.145,0.6949
20071029,1.0857,1.7555,0.9547,7.4728,5.1735,7.7511,39.32,114.69,910.20,3.3425,10.709,1.3016,5.3554,1.4519,6.5529,111.550,6.3836,1.1654,32.390,31.710,0.4852,2.145,0.6942
20071030,1.0887,1.7502,0.9534,7.4720,5.1667,7.7497,39.30,114.72,906.70,3.3455,10.718,1.3051,5.3487,1.4507,6.5650,111.220,6.3654,1.1615,32.400,31.550,0.4838,2.145,0.6933
20071031,1.0786,1.7386,0.9496,7.4682,5.1514,7.7502,39.26,115.27,903.20,3.3340,10.700,1.2999,5.3867,1.4485,6.5350,110.900,6.3608,1.1589,32.390,31.450,0.4813,2.145,0.6912
20071101,1.0886,1.7473,0.9497,7.4582,5.1633,7.7573,39.22,114.87,907.00,3.3495,10.667,1.3113,5.4220,1.4499,6.5680,110.800,6.4111,1.1591,32.380,31.600,0.4804,2.145,0.6928
20071102,1.0893,1.7550,0.9360,7.4580,5.1458,7.7573,39.25,114.74,908.00,3.3400,10.700,1.3137,5.4142,1.4492,6.5725,110.650,6.4015,1.1543,32.390,31.730,0.4803,2.145,0.6906
20071105,1.0874,1.7540,0.9337,7.4550,5.1512,7.7635,39.18,114.54,907.50,3.3515,10.731,1.3040,5.3785,1.4502,6.5805,110.400,6.4070,1.1536,32.400,31.610,0.4808,2.145,0.6911
20071106,1.0807,1.7298,0.9243,7.4515,5.1197,7.7630,39.23,114.51,906.20,3.3390,10.703,1.2885,5.3483,1.4469,6.5115,110.150,6.3523,1.1453,32.380,31.360,0.4794,2.145,0.6870
20071107,1.0673,1.7304,0.9168,7.4420,5.0808,7.7649,39.15,113.29,905.20,3.3315,10.737,1.2757,5.2903,1.4387,6.4451,110.350,6.2989,1.1335,32.340,31.600,0.4752,2.145,0.6818
20071108,1.0792,1.7352,0.9303,7.4211,5.0739,7.7651,39.13,112.66,907.00,3.3365,10.817,1.2882,5.2619,1.4386,6.4850,110.330,6.2978,1.1265,32.300,31.530,0.4738,2.145,0.6807
20071109,1.0935,1.7505,0.9385,7.4190,5.0813,7.7817,39.11,110.90,910.40,3.3275,10.881,1.3038,5.3177,1.4422,6.6350,110.420,6.3260,1.1232,32.270,31.500,0.4782,2.145,0.6819
20071112,,,,,,,,,,,,,,,6.6350,,,,,,,,
20071113,1.1245,1.7682,0.9639,7.4279,5.1035,7.7870,39.22,110.31,914.60,3.3425,10.892,1.3256,5.4354,1.4475,6.7225,110.440,6.3451,1.1256,32.290,31.530,0.4824,2.145,0.6850
20071114,1.1109,1.7335,0.9608,7.4250,5.0793,7.7890,39.18,111.38,913.10,3.3475,10.869,1.3079,5.4054,1.4467,6.6100,110.400,6.2813,1.1222,32.280,31.400,0.4858,2.145,0.6817
20071115,1.1210,1.7448,0.9804,7.4250,5.0888,7.7866,39.18,110.78,919.10,3.3805,10.920,1.3187,5.4609,1.4514,6.6900,110.370,6.3100,1.1224,32.290,31.550,0.4882,2.145,0.6831
20071116,1.1225,1.7422,0.9727,7.4250,5.0862,7.7819,39.24,111.05,917.30,3.3730,10.929,1.3229,5.4783,1.4518,6.6605,110.350,6.3244,1.1170,32.340,31.530,0.4883,2.145,0.6825
20071119,1.1319,1.7610,0.9839,7.4313,5.0840,7.7818,39.23,110.05,920.50,3.3740,10.993,1.3250,5.5061,1.4487,6.7533,110.400,6.3258,1.1163,32.350,31.480,0.4883,2.145,0.6822
20071120,1.1269,1.7570,0.9848,7.4225,5.0390,7.7795,39.32,110.05,921.80,3.3635,10.960,1.3118,5.3971,1.4483,6.7055,110.480,6.2809,1.1099,32.350,31.500,0.4842,2.145,0.6763
20071121,1.1497,1.7859,0.9894,7.4160,5.0263,7.7808,39.29,108.54,932.80,3.3930,11.001,1.3321,5.4217,1.4528,6.8150,110.430,6.2921,1.1037,32.340,31.430,0.4858,2.145,0.6744
20071122,1.1497,1.7859,0.9894,7.4160,5.0263,7.7808,39.29,108.54,932.80,3.3930,11.001,1.3321,5.4217,1.4528,6.8150,110.430,6.2921,1.1037,32.340,31.430,0.4858,2.145,0.6744
20071123,1.1436,1.8020,0.9887,7.4079,5.0281,7.7779,39.65,108.17,930.50,3.3675,10.976,1.3231,5.3986,1.4405,6.8150,110.300,6.2701,1.1026,32.320,31.100,0.4863,2.145,0.6745
20071126,1.1392,1.8302,0.9877,7.3970,5.0172,7.7844,39.58,108.17,929.00,3.3595,10.987,1.3231,5.4028,1.4415,6.9300,110.350,6.2356,1.1005,32.320,31.100,0.4835,2.145,0.6729
20071127,1.1436,1.8380,0.9968,7.3865,5.0325,7.7838,39.68,108.64,931.80,3.3730,10.975,1.3196,5.4564,1.4419,7.0000,110.400,6.2915,1.1054,32.320,31.100,0.4842,2.145,0.6749
20071128,1.1342,1.7976,0.9907,7.3905,5.0554,7.7840,39.56,110.38,931.20,3.3680,10.934,1.2984,5.4828,1.4452,6.8825,110.460,6.3340,1.1186,32.330,30.800,0.4834,2.145,0.6780
20071129,1.1325,1.7760,0.9928,7.3800,5.0496,7.7885,39.65,109.94,928.30,3.3690,10.939,1.2950,5.5025,1.4485,6.8050,110.450,6.3503,1.1177,32.300,30.800,0.4844,2.145,0.6772
20071130,1.1302,1.7800,1.0007,7.3850,5.0772,7.7874,39.52,111.02,920.90,3.3545,10.896,1.3036,5.5255,1.4455,6.8000,110.420,6.3806,1.1287,32.260,30.620,0.4862,2.145,0.6808
20071203,1.1328,1.7840,1.0000,7.4010,5.0859,7.7879,39.39,110.44,923.80,3.3545,10.907,1.3043,5.5258,1.4484,6.8165,110.470,6.4022,1.1291,32.300,30.620,0.4841,2.145,0.6823
20071204,1.1460,1.8204,1.0106,7.4050,5.0507,7.7911,39.33,109.68,922.30,3.3425,10.908,1.3111,5.4932,1.4453,6.8000,110.200,6.3636,1.1172,32.310,30.470,0.4860,2.145,0.6776
20071205,1.1482,1.7928,1.0127,7.3900,5.0832,7.7944,39.31,110.85,923.00,3.3405,10.853,1.3012,5.4830,1.4466,6.7435,109.050,6.4050,1.1249,32.300,30.300,0.4929,2.145,0.6818
20071206,1.1453,1.7868,1.0125,7.4120,5.0954,7.7932,39.39,111.05,921.80,3.3420,10.835,1.2933,5.4779,1.4440,6.7460,108.400,6.4169,1.1276,32.310,30.150,0.4929,2.145,0.6832
20071207,1.1355,1.7620,1.0051,7.4070,5.0863,7.7938,39.36,111.72,918.90,3.3185,10.814,1.2829,5.4666,1.4396,6.7025,108.300,6.3984,1.1296,32.300,30.280,0.4929,2.145,0.6819
20071210,1.1326,1.7625,1.0103,7.3900,5.0707,7.7966,39.30,111.60,923.30,3.3185,10.820,1.2834,5.4333,1.4395,6.6680,109.000,6.3889,1.1276,32.320,29.900,0.4888,2.145,0.6796
20071211,1.1278,1.7580,1.0107,7.3790,5.0736,7.7967,39.31,111.77,923.70,3.3100,10.800,1.2775,5.4439,1.4416,6.7005,108.900,6.3991,1.1330,32.340,30.250,0.4905,2.145,0.6802
20071212,1.1291,1.7583,1.0107,7.3740,5.0743,7.7984,39.29,112.36,926.10,3.3085,10.811,1.2663,5.4079,1.4412,6.6950,108.900,6.4069,1.1355,32.350,30.140,0.4879,2.145,0.6802
