date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus,exeuus,date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus,exeuus
8/8/06,1.3142,2.1849,1.1203,7.9712,5.8091,7.776,46.47,115.01,963.4,3.665,10.911,1.5977,6.1645,1.5732,6.8225,103.95,7.1534,1.2261,32.81,37.56,0.5242,2.145,0.7789,8/8/06,0.000185123,0.008325411,0.003829487,0.000854014,0.00686243,5.23004E-05,0.001081964,0.008548728,0.005227517,0.002553716,0.002440795,0.006112536,0.013419543,0.003433379,0.018993682,0.000985418,0.010257072,0.007841138,0.001556824,0.004153778,0.015420447,1.55403E-05,0.006593799
8/9/06,1.3043,2.167,1.1197,7.9745,5.7888,7.7769,46.4,115.14,959.3,3.661,10.832,1.585,6.1555,1.5722,6.723,103.96,7.1194,1.2228,32.77,37.53,0.5239,2.145,0.7759,8/9/06,0.007165439,0.000771245,0.003683798,0.000248648,0.009582296,0.000157328,0.002465172,0.007285425,0.000709353,0.003646854,0.004798991,0.000899296,0.014762687,0.003688166,0.03322895,0.001557507,0.01417929,0.009969396,0.000274717,0.004465273,0.01463904,6.21104E-16,0.009691637
8/10/06,1.3036,2.1655,1.1262,7.969,5.8447,7.7768,46.32,115.59,957.6,3.66,10.895,1.5785,6.2298,1.572,6.796,103.88,7.2051,1.2373,32.54,37.5,0.5294,2.145,0.7834,8/10/06,0.007075993,0.000737864,0.003147268,0.000760704,0.00091277,0.000139323,0.003970928,0.003354055,0.00124462,0.003810561,0.001170099,0.003516259,0.002319987,0.003461261,0.022951627,0.00133344,0.001391057,0.002598399,0.006968109,0.004803482,0.002794085,6.21104E-16,0.00081762
8/11/06,1.3033,2.1615,1.1206,7.9725,5.8482,7.7772,46.5,116.18,961.4,3.673,10.816,1.5748,6.2496,1.5792,6.7705,103.93,7.2161,1.2388,32.61,37.32,0.5276,2.145,0.7839,8/11/06,0.006668953,0.000479375,0.001152813,0.000146315,0.002045258,0.00018219,0.000293993,0.001793536,0.002551393,4.08369E-05,0.006415065,0.004301542,0.000651666,0.001532656,0.027905801,0.002398375,0.000343332,0.004199024,0.004902759,0.009308746,0.005310291,6.21104E-16,0.001989749
8/14/06,1.316,2.1555,1.124,7.9928,5.8585,7.7785,46.52,116.53,965.6,3.678,10.801,1.5835,6.2995,1.5795,6.8425,103.94,7.2419,1.2403,32.71,37.35,0.529,2.145,0.7852,8/14/06,0.004104927,0.00233275,0.002759671,0.002653152,0.004193209,0.000345516,0.001061602,0.004999267,0.006840174,0.001702186,0.007613716,0.002500712,0.008404572,0.002040665,0.017967687,0.003088207,0.004170466,0.005526355,0.00177002,0.007941778,0.001980945,6.21104E-16,0.004040714
8/15/06,1.3074,2.1458,1.1225,8,5.8345,7.7789,46.47,115.96,965.5,3.68,10.814,1.5765,6.2601,1.5772,6.853,103.99,7.2095,1.2372,32.7,37.39,0.5278,2.145,0.782,8/15/06,0.00213454,0.006305715,0.002455905,0.003746484,0.000361201,0.000399102,0.000452109,0.000103473,0.006536493,0.002674707,0.006407115,0.000747934,0.001478197,0.00088632,0.017736547,0.004174808,0.000266706,0.003162248,0.002034588,0.006281062,0.003743669,6.21104E-16,0.000230232
8/16/06,1.2989,2.129,1.116,7.9827,5.7985,7.7768,46.47,115.71,964.9,3.68,10.741,1.5555,6.2673,1.5728,6.7455,103.96,7.1434,1.2272,32.7,37.37,0.5263,2.145,0.7774,8/16/06,0.008523739,0.013598351,0.002603717,0.001697374,0.005540686,0.000123459,0.00089744,0.002044037,0.005743233,0.003039099,0.013624912,0.013287266,0.001913034,0.00162925,0.035159362,0.00444121,0.009603933,0.004868081,0.00204474,0.006249169,0.006024665,6.21104E-16,0.005369351
8/17/06,1.3091,2.1315,1.116,7.9685,5.7979,7.7748,46.36,115.44,960.6,3.67,10.751,1.5569,6.2698,1.5727,6.7708,103.97,7.1414,1.2276,32.59,37.54,0.528,2.145,0.777,8/17/06,0.000720078,0.011624941,0.002056693,8.36635E-06,0.005533864,0.000144892,0.001106052,0.004461411,0.001045578,0.000395252,0.012884863,0.011740958,0.00110066,0.001483563,0.033325164,0.005036298,0.009968156,0.004511433,0.005563636,0.001117556,0.002374399,6.21104E-16,0.005779361
8/18/06,1.3194,2.149,1.1234,7.9736,5.8246,7.7732,46.38,115.79,958.3,3.668,10.839,1.564,6.2958,1.5736,6.986,103.98,7.1915,1.2339,32.62,37.53,0.5317,2.145,0.7806,8/18/06,0.006819471,0.003064876,0.005171704,0.000751375,0.00088797,0.00038665,0.000423854,0.001922198,0.001614836,0.000159008,0.005054739,0.006109082,0.00346666,0.000852941,0.004435814,0.005612526,0.003031409,0.000505429,0.004800065,0.001135577,0.004857029,6.21104E-16,0.001109026
8/21/06,1.3089,2.1364,1.1183,7.9698,5.7774,7.7752,46.4,115.86,956.4,3.667,10.806,1.5586,6.2253,1.5712,7.0375,103.99,7.1226,1.2226,32.65,37.46,0.5272,2.145,0.7744,8/21/06,0.002053482,0.008980592,0.000787528,0.000395817,0.009388185,0.000159456,0.000208377,0.002181776,0.003853765,0.000522407,0.008599599,0.008273928,0.009917314,0.002385251,0.001008476,0.006195795,0.013086153,0.009358668,0.0040266,0.00261815,0.003747913,6.21104E-16,0.009448443
8/22/06,1.3115,2.1303,1.1153,7.9663,5.8271,7.7764,46.44,116.61,956.1,3.6745,10.8,1.5669,6.2838,1.574,7.12,103.9,7.1816,1.2341,32.72,37.61,0.5296,2.145,0.781,8/22/06,0.000563921,0.011727702,0.001635147,2.55248E-05,0.000726534,4.50059E-05,0.001322447,0.003620527,0.004307966,0.001462652,0.009425742,0.001257803,0.002638447,0.000472035,0.011173084,0.005798589,0.00491152,0.000216035,0.001962319,0.001935851,0.001083751,6.21104E-16,0.000869921
8/23/06,1.311,2.1346,1.11,7.9698,5.8301,7.777,46.45,116.43,955.4,3.674,10.848,1.5613,6.2898,1.5728,7.123,103.68,7.1833,1.2357,32.74,37.59,0.5283,2.145,0.7816,8/23/06,0.001328008,0.009169031,0.006079926,0.000591749,0.000297219,6.42917E-06,0.001826077,0.001298601,0.005119839,0.001303639,0.004764555,0.002769906,0.003586569,0.001200236,0.009594192,0.00408685,0.004817537,0.00063162,0.001423343,0.001919079,0.00114702,6.21104E-16,0.000187614
8/24/06,1.3103,2.1633,1.111,7.9694,5.8467,7.7766,46.42,116.38,958.9,3.678,10.922,1.5694,6.343,1.5775,7.1505,103.5,7.2015,1.2381,32.81,37.65,0.5295,2.145,0.7837,8/24/06,0.002415986,0.004962952,0.004958786,0.000661717,0.002251339,9.81481E-05,0.001632706,5.72803E-05,0.00115277,0.002466646,0.002281946,0.004788978,0.003072631,0.001837496,0.011246443,0.002787135,0.002684344,0.001863845,0.000711671,0.004116031,0.00120384,6.21104E-16,0.002195273
8/25/06,1.3214,2.1593,1.1078,7.969,5.8435,7.7796,46.41,117.31,961.8,3.6785,10.964,1.5728,6.302,1.5802,7.1915,103.27,7.2448,1.2375,32.85,37.67,0.5295,2.145,0.7833,8/25/06,0.006037443,0.003675138,0.007644073,0.00072835,0.001398948,0.000251147,0.001690708,0.007408213,0.00228914,0.002625697,0.006425555,0.00948208,0.005782511,0.003412016,0.014996897,0.00098221,0.003290385,0.000797943,0.001921493,0.00521241,0.001071339,6.21104E-16,0.001380686
8/28/06,1.3182,2.1468,1.112,7.9706,5.8341,7.779,46.47,117.15,963.7,3.6795,10.932,1.5657,6.2843,1.5783,7.1975,103.2,7.2387,1.2358,32.91,37.65,0.5272,2.145,0.7822,8/28/06,0.002995341,0.002080935,0.003637797,0.001114499,0.000812946,0.000119996,0.003274441,0.005012911,0.004782195,0.002843593,0.003242582,0.006790385,0.010687133,0.001796289,0.01328379,0.000753151,0.001901741,0.001438291,0.003792308,0.004946883,0.003892227,6.21104E-16,0.00062179
8/29/06,1.3146,2.1431,1.111,7.9615,5.843,7.7776,46.45,116.92,960.8,3.6795,10.903,1.5588,6.3147,1.5755,7.15,102.75,7.2302,1.2356,32.82,37.56,0.5287,2.145,0.7832,8/29/06,0.000245895,0.003786951,0.004831033,0.000107613,0.000333844,0.000108848,0.003319197,0.00227452,0.002061555,0.002679626,0.000311938,0.004167928,0.007803866,0.000296115,0.003495627,0.00331098,0.000112043,0.002344227,0.000864041,0.002401922,0.00132854,6.21104E-16,0.000268203
8/30/06,1.308,2.1325,1.1099,7.959,5.8145,7.7774,46.37,117.07,961.1,3.677,10.877,1.538,6.315,1.574,7.08,102.48,7.2076,1.2293,32.87,37.58,0.5252,2.145,0.7797,8/30/06,0.005648343,0.008809549,0.005840096,2.26154E-05,0.00500251,0.000167123,0.002060163,0.003101758,0.003057912,0.001930107,0.002396865,0.007827284,0.009648931,0.001437997,0.0101377,0.005531295,0.003674683,0.008287798,0.002327685,0.003078456,0.008339365,6.21104E-16,0.004629827
8/31/06,1.3106,2.141,1.1066,7.9538,5.8308,7.7767,46.43,117.35,961.1,3.68,10.912,1.5279,6.3186,1.573,7.2,102.19,7.2428,1.2336,32.86,37.56,0.5257,2.145,0.7817,8/31/06,0.00427989,0.005430415,0.008816689,0.000467482,0.002353757,0.000284958,0.003855717,0.005205195,0.003497781,0.002656495,0.00018943,0.013095002,0.01108756,0.002348783,0.003077497,0.007960392,0.000792218,0.005027557,0.001849631,0.002705204,0.007495233,6.21104E-16,0.002229465
9/1/06,1.305,2.1397,1.1056,7.9533,5.8125,7.778,46.38,117.21,960.3,3.6655,10.894,1.5267,6.335,1.5721,7.2155,102.18,7.2666,1.2308,32.85,37.48,0.5249,2.145,0.7792,9/1/06,0.009344801,0.007058299,0.009449176,0.000332246,0.005624388,0.000141833,0.003092761,0.003725112,0.003119842,0.001593419,0.002149461,0.012134519,0.010113974,0.003233578,0.001106251,0.007611099,0.003752134,0.007392672,0.001127602,0.000533903,0.008862146,6.21104E-16,0.005572808
9/5/06,1.298,2.125,1.1111,7.9495,5.8228,7.7776,46.19,116.04,956.5,3.64,10.836,1.5458,6.3423,1.5676,7.163,102.11,7.2601,1.2347,32.71,37.35,0.5284,2.145,0.7806,9/5/06,0.015523082,0.014766905,0.004218174,0.000578737,0.003982723,0.000235236,0.000627448,0.006903634,0.000365784,0.008813572,0.00833102,0.002249843,0.010392314,0.006387029,0.010436262,0.00785091,0.002305086,0.004271517,0.003614727,0.003202562,0.002033454,6.21104E-16,0.003908992
9/6/06,1.3057,2.1452,1.1052,7.947,5.8327,7.7772,46.13,116.73,957,3.647,10.936,1.542,6.3843,1.5704,7.302,102.15,7.2894,1.2378,32.8,37.35,0.5316,2.145,0.782,9/6/06,0.009945785,0.005545863,0.009414092,0.000522775,0.002309192,0.000328202,0.00142149,0.001086798,0.000948304,0.006871386,0.00047572,0.001058187,0.004696705,0.00472582,0.005751414,0.007307924,0.006203824,0.001817126,0.001035512,0.003362152,0.004143003,6.21104E-16,0.002160709
9/7/06,1.3158,2.153,1.1099,7.9409,5.8476,7.7767,46.14,116.3,956.1,3.645,11.015,1.5425,6.4653,1.5697,7.355,102.23,7.3242,1.2405,32.79,37.35,0.533,2.145,0.7839,9/7/06,0.00274363,0.002244525,0.004713837,0.000881993,0.000102617,0.000435299,0.000700275,0.005421862,0.000704746,0.007479079,0.007217708,0.002523912,0.007295608,0.005383782,0.009521945,0.006443587,0.010792626,0.000158563,0.001644136,0.003468517,0.006521301,6.21104E-16,0.000106317
9/8/06,1.3263,2.1545,1.1191,7.9485,5.8869,7.7781,46.06,116.89,956.2,3.659,11.01,1.5699,6.509,1.5722,7.385,102.45,7.345,1.248,32.89,37.44,0.536,2.145,0.7891,9/8/06,0.004430308,0.002102786,0.003839185,0.000436331,0.006596193,0.000311461,0.002115936,0.000857621,0.001473268,0.003585531,0.006018445,0.021471794,0.013081814,0.004022679,0.009101269,0.004166721,0.01297118,0.005781092,0.001095757,0.001156069,0.011868054,6.21104E-16,0.006500823
9/11/06,1.3316,2.1756,1.1216,7.9545,5.8744,7.7785,46.19,117.57,957.3,3.67,11.065,1.5649,6.5573,1.5764,7.4325,102.52,7.3009,1.2451,32.92,37.49,0.5368,2.145,0.7875,9/11/06,0.007889432,0.007601628,0.006174962,0.001487742,0.004081688,0.000328148,0.001076426,0.004514062,0.003119139,0.000644453,0.010536121,0.018899128,0.019347069,0.001513818,0.011437327,0.003454019,0.005847432,0.002961654,0.001490676,0.000177857,0.013289037,6.21104E-16,0.004063002
9/12/06,1.3284,2.1696,1.1186,7.9464,5.8774,7.7793,46.27,117.82,959.2,3.673,11.032,1.554,6.5292,1.5771,7.32,102.5,7.2867,1.2482,32.91,37.42,0.5334,2.145,0.7878,9/12/06,0.004770213,0.004383995,0.003465691,0.000726223,0.004417061,0.000296854,0.003375668,0.006134271,0.005552624,4.08402E-05,0.006792871,0.012615336,0.013314379,0.001228595,0.008365673,0.003629058,0.003210166,0.005234759,0.000739937,0.001769534,0.00676968,6.21104E-16,0.004240637
9/13/06,1.3268,2.163,1.1191,7.949,5.8698,7.7808,46.18,117.47,958.7,3.67,11.001,1.5485,6.6007,1.5756,7.33,102.4,7.2738,1.2491,32.88,37.35,0.5329,2.145,0.7869,9/13/06,0.002617122,0.000754151,0.003620123,0.001341168,0.002506637,0.000168335,0.001901979,0.0024292,0.005274361,0.001011691,0.003106307,0.009963758,0.022611255,0.002490187,0.010974629,0.004610803,0.00033006,0.005198609,0.000678777,0.003805189,0.005566563,6.21104E-16,0.002467207
9/14/06,1.3249,2.155,1.1158,7.9462,5.8577,7.7819,46.12,117.47,957.4,3.672,10.985,1.5131,6.5212,1.5782,7.3925,102.46,7.241,1.2499,32.91,37.3,0.5295,2.145,0.7852,9/14/06,0.000352352,0.003612579,0.000215139,0.001238602,8.99182E-05,6.55324E-05,0.00118672,0.002121343,0.004118276,0.000530764,0.000938522,0.012596771,0.008140941,0.001002247,0.005393367,0.004072746,0.004903335,0.00535697,0.000111403,0.005147628,0.001257466,6.21104E-16,7.64078E-05
9/15/06,1.3303,2.1535,1.1192,7.9429,5.8981,7.7825,45.95,117.72,956.2,3.669,10.946,1.5085,6.537,1.5839,7.3825,102.43,7.282,1.258,32.93,37.24,0.5324,2.145,0.7906,9/15/06,0.003702046,0.004810736,0.002882361,0.001085584,0.006721032,2.09868E-05,0.001882557,0.003623343,0.003045572,0.001519447,0.003368843,0.014722019,0.008598623,0.002377421,0.009811794,0.004551418,0.00013826,0.011413916,0.000161986,0.006730265,0.00401051,6.21104E-16,0.006514036
9/18/06,1.3268,2.1405,1.1169,7.9465,5.8865,7.7841,46.09,118.02,956.2,3.678,10.928,1.5026,6.5655,1.5878,7.317,102.46,7.2541,1.2541,32.91,37.27,0.5327,2.145,0.7892,9/18/06,0.00013317,0.010739138,0.000131333,0.001804462,0.004115512,0.000122059,0.001804073,0.005323906,0.00303505,0.000875335,0.005475587,0.017542483,0.011354861,0.004654812,0.021517172,0.004688694,0.004697915,0.007336207,0.000748958,0.005735628,0.00398932,6.21104E-16,0.00408828
9/19/06,1.3264,2.156,1.1229,7.9357,5.8825,7.7862,46.08,117.6,951.8,3.68,10.939,1.5078,6.5057,1.59,7.353,102.52,7.2501,1.2512,32.89,37.42,0.5311,2.145,0.7885,9/19/06,0.000730768,0.00319477,0.004847201,0.000617003,0.002851001,0.000344746,0.002203921,0.001007249,0.001597919,0.00129697,0.004586238,0.012730999,0.000326786,0.005936502,0.018730377,0.0046763,0.005856908,0.004049796,0.001820941,0.00137882,0.000301352,6.21104E-16,0.002585403
9/20/06,1.3256,2.1729,1.1272,7.9264,5.8736,7.7855,45.83,117.29,950.7,3.678,10.94,1.5106,6.5248,1.5846,7.395,102.56,7.2632,1.2498,32.9,37.78,0.5293,2.145,0.7873,9/20/06,0.001701987,0.004846422,0.008114763,0.000358168,0.000646813,0.000202126,0.002727286,0.002392874,0.002577401,0.000616657,0.004516378,0.009734832,0.000355693,0.002293946,0.014567609,0.00499958,0.004697512,0.001950776,0.001830483,0.00870401,0.003933081,6.21104E-16,0.000355772
9/21/06,1.3228,2.1805,1.12,7.9248,5.8611,7.7834,45.74,116.76,944.1,3.67,10.991,1.511,6.5296,1.5807,7.575,102.44,7.2746,1.2519,32.92,37.42,0.5271,2.145,0.7855,9/21/06,0.00432303,0.0085118,0.000693934,0.00030822,0.002236319,0.000125037,0.003927091,0.007862775,0.009491369,0.001645788,0.000364067,0.008653777,0.00102963,0.000510062,0.008686018,0.007181555,0.003947006,0.002629577,0.001506435,0.001121136,0.008856547,6.21104E-16,0.002712757
9/22/06,1.331,2.2126,1.1171,7.9195,5.8298,7.7827,45.77,116.45,946.7,3.674,11.071,1.5161,6.5466,1.5843,7.605,102.47,7.2411,1.2349,32.93,37.33,0.526,2.145,0.7815,9/22/06,0.001582767,0.023873096,0.002829675,0.000801596,0.008526736,0.000244928,0.002513512,0.011194294,0.006468224,0.000566726,0.00802462,0.00478538,0.000685891,0.001624803,0.010830037,0.008258864,0.009535647,0.012546078,0.001556436,0.003443765,0.01175498,6.21104E-16,0.008760284
9/25/06,1.3303,2.2308,1.1163,7.9212,5.851,7.7837,45.83,116.43,943.7,3.6785,11.103,1.4957,6.5547,1.586,7.7,102.48,7.3,1.2385,32.94,37.46,0.5263,2.145,0.7845,9/25/06,0.00064438,0.032664631,0.004494623,0.000387838,0.005381355,0.000127173,0.000261769,0.011727758,0.009481492,0.000752684,0.011168419,0.018058394,0.001592752,0.002640413,0.022008127,0.009823183,0.001772651,0.010387535,0.001535788,0.000347157,0.011674126,6.21104E-16,0.005426101
9/26/06,1.331,2.205,1.1159,7.9135,5.8797,7.7866,45.77,117.16,943.7,3.678,11.045,1.5002,6.5322,1.589,7.6485,102.49,7.3286,1.2436,32.94,37.49,0.5276,2.145,0.7882,9/26/06,0.000646548,0.020452239,0.005805925,0.001195679,0.001156317,0.000232505,0.000815008,0.0058549,0.009304718,0.000562215,0.005922908,0.014575766,0.007377076,0.004515791,0.013251692,0.011258285,0.001665205,0.007269592,0.001868592,0.001273069,0.009809319,6.21104E-16,0.001414726
9/27/06,1.3342,2.1851,1.115,7.9019,5.8719,7.7878,45.76,117.53,943.4,3.681,11.014,1.5209,6.5072,1.5877,7.6325,103.5,7.3028,1.2451,32.96,37.53,0.5301,2.145,0.7875,9/27/06,0.002625172,0.010768704,0.007265216,0.002543534,0.003070748,0.000349386,0.000334969,0.003262246,0.009650848,0.001105994,0.003117856,0.000528475,0.01315101,0.003533256,0.009569471,0.002358354,0.002354724,0.006756703,0.001726383,0.002439546,0.005248047,6.21104E-16,0.002895297
9/28/06,1.3356,2.174,1.1108,7.8965,5.8734,7.7884,45.78,117.84,944.6,3.685,11.051,1.5244,6.4625,1.5867,7.6675,103.8,7.2905,1.2474,32.99,37.51,0.5334,2.145,0.7876,9/28/06,0.003370612,0.005503908,0.011708602,0.003062418,0.003240281,0.000396901,0.000808867,0.001110442,0.008352959,0.001984936,0.006952354,0.003878802,0.021608141,0.002799775,0.013327777,0.000205481,0.004174712,0.005413853,0.001190861,0.001949943,0.001182499,6.21104E-16,0.003218825
9/29/06,1.3403,2.1664,1.1151,7.904,5.8775,7.7913,45.95,117.99,946,3.685,10.978,1.5314,6.5053,1.5859,7.7585,103.75,7.3127,1.2504,33.1,37.56,0.5343,2.145,0.7882,9/29/06,0.006914098,0.002110859,0.008291658,0.001904262,0.003053176,0.000761257,0.005265154,0.000649351,0.006945781,0.001721638,0.000580284,0.009397047,0.016134846,0.002131612,0.024309613,0.001751145,0.001105072,0.003670631,0.001765448,0.003410599,0.002834137,6.21104E-16,0.002993633
10/2/06,1.3362,2.157,1.1154,7.904,5.8513,7.7911,45.97,117.66,947.6,3.687,10.971,1.5211,6.5549,1.5841,7.7201,103.94,7.3226,1.2426,33.13,37.59,0.5302,2.145,0.7847,10/2/06,0.003924436,0.002212679,0.008251236,0.001710127,0.007903921,0.000721428,0.006363199,0.004200649,0.005280119,0.002147264,0.000504614,0.003728266,0.009194753,0.000911969,0.017556578,0.001143582,0.000397102,0.010558502,0.002279053,0.004453549,0.004960808,6.21104E-16,0.007851715
10/3/06,1.3437,2.1713,1.121,7.904,5.8586,7.7907,45.68,117.84,947.6,3.6855,11.044,1.5161,6.5847,1.5818,7.8725,103.9,7.3251,1.2453,33.05,37.55,0.5299,2.145,0.7857,10/3/06,0.010161507,0.005077928,0.003204093,0.001485223,0.006880044,0.000654199,0.000408807,0.003065365,0.005217464,0.001689641,0.008249926,0.001459815,0.004792128,0.000488656,0.037629701,0.002764234,0.000645687,0.008855803,0.000614851,0.003724428,0.005287364,6.21104E-16,0.006825939
10/4/06,1.3446,2.167,1.1286,7.904,5.8769,7.7917,45.65,118.02,948.9,3.69,11.056,1.5106,6.637,1.5845,7.935,103.92,7.3502,1.2517,33.12,37.58,0.5308,2.145,0.7882,10/4/06,0.011271447,0.003572167,0.003577643,0.001268631,0.003699108,0.00078007,0.000518706,0.001717094,0.003469147,0.003017206,0.010301616,0.001694023,0.003284319,0.001476881,0.045281939,0.003808891,0.004215312,0.003817493,0.001219279,0.004947185,0.003317269,6.21104E-16,0.003623799
10/5/06,1.3425,2.1656,1.1269,7.904,5.8765,7.7865,45.57,117.69,948.9,3.6835,11.017,1.5069,6.618,1.5841,7.82,104.1,7.3072,1.2529,33.09,37.57,0.5327,2.145,0.7882,10/5/06,0.010287245,0.003335804,0.002033291,0.001014489,0.003697669,0.000114313,0.000482541,0.004640332,0.003067807,0.001372861,0.007520356,0.003388396,0.000601248,0.001551126,0.029175322,0.003554404,0.001710903,0.002843939,0.000120868,0.005253253,0.000726389,6.21104E-16,0.003581813
10/6/06,1.3452,2.166,1.1261,7.904,5.917,7.7852,45.42,118.89,948.9,3.69,11.058,1.5158,6.6875,1.5893,7.805,104.23,7.3537,1.2607,33.09,37.51,0.5344,2.145,0.7937,10/6/06,0.013017918,0.003752099,0.001069728,0.000705474,0.003387018,2.69735E-05,0.002992632,0.00587444,0.002610234,0.003480909,0.012084362,0.002926692,0.011252436,0.00530919,0.026642727,0.003838863,0.004859158,0.003600874,0.000432975,0.004104577,0.004272166,6.21104E-16,0.003557189
10/10/06,1.3437,2.1451,1.1318,7.91,5.9446,7.7928,45.67,119.68,959.2,3.693,11.059,1.5152,6.687,1.5904,7.7525,104.86,7.394,1.2691,33.09,37.46,0.5391,2.145,0.7974,10/10/06,0.012836651,0.00597008,0.006202455,0.000349891,0.00858329,0.00100107,0.003449564,0.013041098,0.009075225,0.004487964,0.012732029,0.002903513,0.011199765,0.006588649,0.019491208,0.000671186,0.010878036,0.010931646,0.000765003,0.003195801,0.013936692,6.21104E-16,0.008720146
10/11/06,1.3434,2.15,1.1357,7.9168,5.9416,7.7927,45.55,119.49,957.9,3.694,11.012,1.5124,6.7234,1.5876,7.691,105.1,7.375,1.2702,33.29,37.42,0.5386,2.145,0.797,10/11/06,0.013540022,0.003597861,0.009355596,0.001555653,0.008340042,0.00102037,0.001678627,0.011666892,0.008266261,0.005037886,0.008828317,0.001372771,0.017349239,0.005342491,0.010927286,0.001305222,0.008418758,0.012127683,0.005223903,0.002634752,0.013530043,6.21104E-16,0.008460779
10/12/06,1.3321,2.149,1.1356,7.9143,5.946,7.7906,45.52,119.53,957.6,3.6925,10.94,1.5147,6.743,1.5836,7.5685,105.45,7.3918,1.2708,33.23,37.48,0.5389,2.145,0.7976,10/12/06,0.005603883,0.00386895,0.008869212,0.001497845,0.009396818,0.000784466,0.001922259,0.012154091,0.008403361,0.004907742,0.002327158,0.003480304,0.020688764,0.003334734,0.005971482,0.0031011,0.011049535,0.012807536,0.003220288,0.004969433,0.01457188,6.21104E-16,0.009500987
10/13/06,1.3323,2.141,1.1367,7.9,5.9635,7.7889,45.31,119.81,953.9,3.681,10.875,1.5214,6.735,1.5876,7.4935,105.8,7.42,1.2752,33.12,37.44,0.5391,2.145,0.7999,10/13/06,0.006436115,0.00724435,0.009825521,0.000140487,0.012499406,0.000593504,0.002070302,0.014384774,0.004859789,0.001968915,0.003405984,0.008471318,0.019629572,0.006438689,0.016123314,0.00522247,0.015285381,0.016295367,0.000221368,0.004821929,0.015171392,6.21104E-16,0.012518829
10/16/06,1.3268,2.132,1.1384,7.912,5.9542,7.7837,45.35,119.25,955.2,3.682,10.833,1.5191,6.7749,1.5843,7.5225,106.78,7.3957,1.2715,33.23,37.4,0.5375,2.145,0.7988,10/16/06,0.002781305,0.010839626,0.011117197,0.001639438,0.010849488,8.99234E-05,0.000470194,0.009016988,0.006345851,0.002368443,0.006878722,0.007222706,0.026020154,0.004584451,0.011317442,0.013294869,0.012213849,0.013120501,0.003179906,0.004359385,0.012050461,6.21104E-16,0.011036857
10/17/06,1.3263,2.136,1.1379,7.9081,5.9336,7.7802,45.19,118.63,954.2,3.674,10.869,1.502,6.7486,1.5775,7.615,107.4,7.3662,1.2645,33.15,37.33,0.5338,2.145,0.7959,10/17/06,0.00346012,0.00773158,0.010344062,0.00132994,0.007273546,0.000563507,0.003271698,0.003315347,0.005557156,0.000372122,0.002676291,0.003879696,0.022479003,0.000659706,0.002585789,0.017839035,0.008514501,0.007058836,0.000835287,0.003036247,0.005001789,6.21104E-16,0.007268601
